sampleid,doi,doilink,TF_mat_complete,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
11,10.1039/c5ee02979a,https://doi.org/10.1039/c5ee02979a,True,0.029593729682807792,0.035789338943835736,0.03980990924675374,0.042702784393677605,0.06433082889431652,0.06433082889431652,-0.005236704752131116,307.0,304.0,307.0,899.0,899.0,899.0,0.0012253305440915905,0.001184863449323221,0.0018461218642941803,0.0017724745409598097,4.046709476836956e-05,7.36473233343706e-05,0.813881716039293,0.7880715672880678,1.3901540867962467,1.3328187555491682,0.025810148751225226,0.05733533124707857,0.08163069391742354,0.04826674941846084
12,10.1126/science.aaa4166,https://doi.org/10.1126/science.aaa4166,True,0.022181899643977696,0.02518635974525493,0.026844140354508033,0.028072620878265994,0.039181069371610144,0.039181069371610144,-0.011180652655772061,300.0,299.0,300.0,480.0,480.0,480.0,0.0038633367957232583,0.0037975123859120175,0.005800956597807758,0.005783744926663543,6.582440981124085e-05,1.721167114421447e-05,1.428335020687645,1.4045429277877979,1.85714,1.8471287811282817,0.023792092899847184,0.010011218871718297,0.027895957180405755,0.02121187746729666
13,10.1038/ncomms10287,https://doi.org/10.1038/ncomms10287,True,-0.022545876236356274,0.037618166991162674,-0.0424516846081793,0.04886706739593935,0.09061224820748581,0.053901094572301966,-0.09061224820748581,305.0,300.0,305.0,651.0,650.0,650.0,0.0013249546972378338,0.001380488290352712,0.0016652182956814151,0.0018180350492838335,-5.5533593114878146e-05,-0.00015281675360241838,0.6626490714642785,0.6936488266820572,0.994876033057851,1.07766877243387,-0.030999755217778646,-0.08279273937601905,0.13063130033811632,0.08408172392602768
14,10.1002/aenm.201100149,https://doi.org/10.1002/aenm.201100149,True,0.012637369275660192,0.013484504684636838,0.014195239677028829,0.01478702742287707,0.020697416297602356,0.020697416297602356,0.0021060852511292083,302.0,302.0,302.0,523.0,524.0,523.0,0.002439254285426866,0.0024129802582738336,0.003010294701986755,0.002980568781491938,2.627402715303217e-05,2.9725920494817065e-05,0.9774077137278809,0.9655779467663101,1.0597071248237115,1.0576010395725823,0.011829766961570787,0.0021060852511292083,0.021435262028215687,0.019570155023643874
15,10.1103/PhysRevLett.108.166601,https://doi.org/10.1103/PhysRevLett.108.166601,True,-0.004803443222996568,0.012542823761073988,-0.014017134092070968,0.016761380585307434,0.03305253430670341,0.020989285155002313,-0.03305253430670341,303.0,300.0,303.0,798.0,798.0,798.0,0.0018432794889246841,0.001850454185222526,0.002028812649913361,0.0020536577815608754,-7.17469629784185e-06,-2.4845131647514406e-05,1.0175432104066753,1.0256669291482337,1.332909227742511,1.365709938954938,-0.008123718741558372,-0.032800711212427114,0.032225407066748195,0.024201723487489377
16,10.1038/am.2016.67,https://doi.org/10.1038/am.2016.67,True,0.0035173730161799075,0.004855072982637434,0.005644065144833863,0.006320706477633665,0.012451919424977476,0.012451919424977476,-0.003276607026284406,322.0,322.0,322.0,573.0,574.0,573.0,0.0022297844940792197,0.0022245463396539816,0.002444671009632788,0.0024406175269086464,5.238154425238079e-06,4.0534827241414315e-06,0.9853393433718222,0.9820930947341019,1.1037112932259592,1.0915002325642058,0.0032462486377202726,0.01221106066175337,0.012678960367141964,0.011408077665475908
17,10.1038/nature09996,https://doi.org/10.1038/nature09996,True,0.00032212281092880316,0.008314511745989177,-0.008159382262422691,0.011739294927596046,0.028084489703920967,0.015803479219318906,-0.028084489703920967,299.0,301.0,301.0,848.0,850.0,848.0,0.0015186028297996903,0.0015091771439092363,0.0022203841543909533,0.0022186674359761785,9.425685890453997e-06,1.716718414774849e-06,0.9733179621381792,0.9669352530974125,1.7532852151114782,1.779639254918565,0.006382709040766765,-0.026354039807086727,0.02904485032886854,0.015781001473361013
18,10.1039/c0ee00456a,https://doi.org/10.1039/c0ee00456a,True,-0.012736777909267008,0.019347181594913578,-0.02434419304958382,0.028753053316576866,0.06720295161925782,0.008508864934665919,-0.06720295161925782,300.0,298.0,300.0,750.0,751.0,750.0,0.0014147190796056789,0.00144000096713714,0.0020897681868241457,0.0021081157238909513,-2.528188753146113e-05,-1.834753706680568e-05,0.8214203891228009,0.8359460227577107,1.48542,1.552553372229571,-0.014525633634909774,-0.06713337222957105,0.08039149632838892,0.043285437281135056
19,10.1126/science.1156446,https://doi.org/10.1126/science.1156446,True,0.002085343704768944,0.010182074781384068,0.009117819771447712,0.012018983692516687,0.021136761330187825,0.021136761330187825,-0.017399784500449655,299.0,298.0,299.0,525.0,525.0,525.0,0.003128929890620801,0.0031216684843888586,0.003994481644687163,0.004016385730607296,7.261406231942342e-06,-2.190408592013266e-05,1.2356520834488902,1.233821991213059,1.4401192292268206,1.4347087026609828,0.0018300922358311933,0.005410526565837737,0.017131127083743057,0.014732441011185793
20,10.1038/nature08088,https://doi.org/10.1038/nature08088,True,-0.03324921964853423,0.046597336688111536,-0.053950000417795956,0.05890408015476236,0.09589542614775515,0.00584399158955983,-0.09589542614775515,323.0,323.0,323.0,694.0,706.0,694.0,0.0007385197423625784,0.0007510440607888904,0.0020987806380096032,0.0021355926178277668,-1.2524318426311988e-05,-3.6811979818163545e-05,0.4524799034022062,0.45391680397703044,1.48173913043478,1.4821012767724702,-0.0014369005748242625,-0.00036214633769016125,0.21126211963857533,0.06470234365939141
21,10.1038/nmat1154,https://doi.org/10.1038/nmat1154,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10.1038/35098012,https://doi.org/10.1038/35098012,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10.1073/pnas.1403601111,https://doi.org/10.1073/pnas.1403601111,True,0.042384377971308854,0.046163921976705186,0.048867626529809506,0.05097208405847967,0.07444221044639132,0.07444221044639132,0.0024458253310293276,321.0,322.0,322.0,759.0,774.0,759.0,0.0018724145032867057,0.0017686195086839128,0.0026736834088877926,0.0026111184282377863,0.00010379499460279286,6.256498065000627e-05,1.120665997963219,1.0460386752567066,2.01094,1.9368980428029876,0.0746273227065124,0.07404195719701256,0.07116582991362397,0.038433726918667366
24,10.1038/ncomms10892,https://doi.org/10.1038/ncomms10892,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,10.1021/ja306527n,https://doi.org/10.1021/ja306527n,True,0.0019044242541648895,0.04368840246029485,0.03811203896228115,0.05062188465105009,0.07837599091764358,0.07837599091764358,-0.05602287527556299,303.0,300.0,303.0,930.0,931.0,930.0,0.0007740320191931732,0.000788185654997033,0.0014032232495346357,0.0013629496449739595,-1.4153635803859795e-05,4.027360456067622e-05,0.5446547028624229,0.543751504122636,1.30522088353413,1.2675431698257822,0.0009031987397869479,0.037677713708347715,0.14413935469310796,0.06183299534359527
26,10.1021/ja301772w,https://doi.org/10.1021/ja301772w,True,0.11651655256588198,0.12534450698152352,0.13270341287637744,0.1386899485576155,0.18851752353176188,0.18851752353176188,0.050233959406075585,303.0,303.0,303.0,932.0,931.0,931.0,0.0008855839638355978,0.0007034106072867021,0.0013107107945817531,0.0011137833715665873,0.00018217335654889576,0.00019692742301516582,0.6020454984428388,0.4864059572363586,1.21968031968031,1.0380461023000593,0.11563954120648023,0.18163421738025076,0.38757239858424636,0.18160804526316568
27,10.1038/nature13184,https://doi.org/10.1038/nature13184,True,0.011138625909278443,0.05603033475366384,0.07828153203099451,0.0989878180730872,0.2329162500752866,0.2329162500752866,-0.04986602052306788,302.0,298.0,302.0,971.0,973.0,971.0,0.0012159854563251284,0.0012128327861717304,0.00287849040448527,0.002889273927810662,3.152670153398025e-06,-1.0783523325392022e-05,0.9567831699858859,0.9464082472152736,2.6167583726058967,2.6662672430300716,0.01037492277061225,-0.049508870424174845,0.24610547378535955,0.08735667839904511
28,10.1126/science.aad3749,https://doi.org/10.1126/science.aad3749,True,0.041276839288872415,0.04441306501777426,0.04730598093381127,0.04987521370203309,0.07843011462681115,0.07843011462681115,0.012456001631019786,304.0,300.0,304.0,773.0,774.0,773.0,0.002852881564807889,0.0027803986284524337,0.0030100299178117992,0.002982997207889922,7.248293635545543e-05,2.703270992187711e-05,1.5400310407219902,1.5046214836524203,2.0467778632850426,2.008977221073179,0.03540955706956983,0.03780064221186352,0.052126143006030044,0.039039822753646966
29,10.1063/1.4807771,https://doi.org/10.1063/1.4807771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10.1063/1.4807771,https://doi.org/10.1063/1.4807771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10.1016/j.jssc.2006.12.010,https://doi.org/10.1016/j.jssc.2006.12.010,True,0.00092957408780718,0.001066909496143133,0.0011596011438700753,0.0012366148198416425,0.00201469607454019,0.00201469607454019,-0.00024371121872190926,319.0,318.0,319.0,505.0,505.0,505.0,0.0018167405241560624,0.0018143976561089288,0.001875653752089717,0.001871558619354794,2.3428680471335346e-06,4.095132734923063e-06,0.7461407259735232,0.746082216120837,0.856023506366307,0.8559383889261054,5.8509852686183805e-05,8.511744020156531e-05,0.002700367373739794,0.002353786324583371
32,10.1016/j.jallcom.2007.05.063,https://doi.org/10.1016/j.jallcom.2007.05.063,True,0.005166866310952107,0.005904123589997236,0.006363853451859471,0.006768801508164723,0.012172347582352527,0.012172347582352527,-0.003054791169912252,319.0,318.0,319.0,534.0,534.0,534.0,0.0018409973616294098,0.0018255908233805514,0.0023940578212541374,0.0023746380974026112,1.5406538248858388e-05,1.9419723851526148e-05,0.7548820212611215,0.7497314281967485,0.863016710267472,0.8587414791669091,0.0051505930643729325,0.004275231100562826,0.016235610679452797,0.01417463564722795
33,10.3938/jkps.66.1726,https://doi.org/10.3938/jkps.66.1726,True,-0.012005943672953273,0.013319890592639315,-0.014163571638013916,0.014741268500724776,0.022042047882990468,-0.0029232641280274585,-0.022042047882990468,322.0,323.0,323.0,523.0,524.0,523.0,0.0015950032276461227,0.0016242696678791825,0.0017254358520063262,0.001739423179746792,-2.9266440233059873e-05,-1.398732774046587e-05,0.668128244371732,0.6795893562993819,0.7287410215128938,0.7433128012797604,-0.01146111192764987,-0.014571779766866633,0.0324343630144793,0.029653798300043683
34,10.1063/1.3427427,https://doi.org/10.1063/1.3427427,True,0.006783593363412507,0.008185000631699576,0.008985236899546693,0.00976818940217596,0.018581416886969127,0.018581416886969127,-0.005814167387648617,302.0,303.0,303.0,513.0,513.0,513.0,0.003580014734969773,0.0035715994238711833,0.005687593266761104,0.00564565842654001,8.415311098589496e-06,4.193484022109364e-05,1.3759707029142876,1.370497919306805,1.8018702155189772,1.7840280627866432,0.005472783607482601,0.017842152732334027,0.013558150381116645,0.010415428588015058
35,10.1039/c3ra23197f,https://doi.org/10.1039/c3ra23197f,True,-0.01466458685557665,0.019908951327827204,-0.0239412845213189,0.02686622721608168,0.04880417187481384,-0.002008863857074522,-0.04880417187481384,324.0,316.0,324.0,512.0,512.0,512.0,0.0007289138568294922,0.000771742411048088,0.000943041015625,0.0010383616638179958,-4.2828554218595784e-05,-9.532064819299578e-05,0.30984613286703744,0.3311937678538531,0.482837,0.5316411718748139,-0.02134763498681569,-0.04880417187481384,0.14735836423211263,0.09179908264573951
36,Enhancing Figure of Merit of Bi0.5Sb1.5Te3 Through Nano-composite Approach,https://doi.org/Enhancing Figure of Merit of Bi0.5Sb1.5Te3 Through Nano-composite Approach,True,0.007188274767678735,0.007490737408210802,0.007673798445420878,0.00781982788726152,0.009801337456332604,0.009801337456332604,-0.002435257117550993,301.0,300.0,301.0,401.0,401.0,401.0,0.0036694531021330217,0.003648772000082474,0.003736002669296088,0.0037264177053591965,2.0681102050547524e-05,9.58496393689166e-06,1.2859223246428884,1.2806500134855352,1.4181954160222703,1.4094305960682814,0.00527231115735316,0.008764819953988923,0.007653408310719007,0.006954111457260977
37,10.1002/aenm.201401391,https://doi.org/10.1002/aenm.201401391,True,0.0035752141406428252,0.005632769356073335,0.0062460383636320765,0.006821985957122717,0.011720142987141635,0.011720142987141635,-0.0049695400857801,300.0,300.0,300.0,500.0,501.0,500.0,0.002534862081077639,0.0025341688714063883,0.0037481265496545637,0.0037285641586736716,6.932096712508086e-07,1.956239098089207e-05,0.960875813363304,0.9597348619757123,1.2265014859521333,1.2284807006253837,0.0011409513875916266,-0.0019792146732504623,0.012211855014847041,0.009540355807930277
38,10.1002/aenm.201500411,https://doi.org/10.1002/aenm.201500411,True,0.001838893188714483,0.0055688488959262155,0.005478280078004503,0.007479855781712432,0.015891676888511785,0.015891676888511785,-0.012808001356151122,299.0,298.0,299.0,531.0,532.0,531.0,0.0025749743136304027,0.002570993135786527,0.003684697986577181,0.003636441185569736,3.9811778438756e-06,4.825680100744483e-05,1.015621761627629,1.0150289393541732,1.1871782129436326,1.1955728531306813,0.0005928222734559174,-0.008394640187048719,0.015656378131073873,0.013292102482001368
39,10.1007/s11664-012-2280-6,https://doi.org/10.1007/s11664-012-2280-6,True,0.00536717040374492,0.006185977290855716,0.006619153332855605,0.00699828221156308,0.012557431307152367,0.012557431307152367,-0.0030688085084109584,310.0,309.0,310.0,443.0,444.0,443.0,0.0034096863613959326,0.0033963163825595282,0.004746051779935275,0.004690805692858099,1.3369978836404346e-05,5.5246087077175446e-05,1.2490915491551622,1.2452526854552255,1.4700610653643877,1.4634790650050296,0.00383886369993669,0.006582000359358187,0.010084243506418749,0.008580533611602575
40,10.1039/c3ta12623d,https://doi.org/10.1039/c3ta12623d,True,-0.013940536096089801,0.015343790397599777,-0.016438159246859367,0.017279556270241414,0.02549051742131836,-0.003256996569035442,-0.02549051742131836,300.0,301.0,301.0,480.0,481.0,480.0,0.0019166177560647408,0.001958640556282313,0.002106532809528661,0.0021653660297491647,-4.2022800217572176e-05,-5.8833220220503614e-05,0.7395065203639679,0.7531255795699173,0.7999155466620063,0.8031725432310417,-0.013619059205949413,-0.003256996569035442,0.033846304139443874,0.03173728688330637
41,10.1002/adfm.201402663,https://doi.org/10.1002/adfm.201402663,True,-6.793213723851935e-05,0.001916440080967562,0.001130970830718864,0.002689758706129282,0.006098298372065769,0.004656523931347856,-0.006098298372065769,298.0,298.0,298.0,473.0,473.0,473.0,0.001205084483387484,0.001205025033862078,0.0016253638138334849,0.001634989919240149,5.9449525406001305e-08,-9.626105406664075e-06,0.47918411098132,0.4792520431185585,0.767453,0.7632766870476766,-6.793213723849112e-05,0.004176312952323458,0.01272461632585499,0.007989630071964782
42,10.1063/1.1863440,https://doi.org/10.1063/1.1863440,True,0.01152440510744552,0.013158632514438325,0.014262281523014782,0.015131444534931543,0.023759522379335873,0.023759522379335873,-0.0038630299089031928,308.0,307.0,308.0,508.0,508.0,508.0,0.0022226448522192936,0.002192618645292627,0.002386045562179037,0.002336924400416054,3.002620692666661e-05,4.912116176298328e-05,0.8985755169884057,0.8880350050003054,1.0087684735481304,1.0062136136574134,0.010540511988100243,0.0025548598907170206,0.02675516420586112,0.023612801553115643
43,10.3365/eml.2010.12.201,https://doi.org/10.3365/eml.2010.12.201,True,0.01901820253488261,0.01986226642481676,0.020482064313841922,0.02097694905255072,0.02758447692232413,0.02758447692232413,0.0015574904995983019,322.0,322.0,322.0,573.0,574.0,573.0,0.0021988385818824587,0.0021605650063267726,0.003363229813664596,0.003320332978936249,3.827357555568614e-05,4.289683472834694e-05,0.9229198243452819,0.9057489266689123,1.2034842183048433,1.178403356780818,0.01717089767636959,0.025080861524025222,0.030454882263865345,0.023408348901584823
44,10.1007/s11664-012-2356-3,https://doi.org/10.1007/s11664-012-2356-3,True,0.0023448921738251916,0.010017840841906272,0.010054720814026497,0.01199323871599893,0.019221323151370595,0.019221323151370595,-0.011665135541456317,321.0,319.0,321.0,521.0,520.0,520.0,0.0026489745758087806,0.002624955364548214,0.003765924764890282,0.003689785903589671,2.4019211260566456e-05,7.613886130061103e-05,1.0690813082097128,1.0635532100483631,1.2305166625621955,1.2227800683009147,0.005528098161349693,0.007736594261280816,0.018072742360014635,0.01571936249997854
45,10.1039/c3ce40643a,https://doi.org/10.1039/c3ce40643a,True,0.0003570048366340437,0.002091803417688462,0.002190224108787606,0.002773695003338337,0.004922300280054609,0.004922300280054609,-0.00290155011242782,298.0,296.0,298.0,465.0,469.0,465.0,0.0005678959447521363,0.0005699842225043433,0.0006071350942010872,0.0006071947561232746,-2.088277752207001e-06,-5.966192218737065e-08,0.21698896896158118,0.21710895932910523,0.24422002694533207,0.24206096078761627,-0.00011999036752405323,0.0021590661577158,0.02267202742468645,0.02033496134212829
46,10.1021/nl101156v,https://doi.org/10.1021/nl101156v,True,0.007329906951751796,0.01136618739347774,0.01166592281023497,0.012931270732156091,0.021623594202420438,0.021623594202420438,-0.011381613060500895,297.0,296.0,297.0,524.0,526.0,524.0,0.0022773688423160647,0.0022660348717413485,0.003057337837837838,0.0029832730996411125,1.1333970574716173e-05,7.406473819672552e-05,0.893919399009179,0.8893534523757379,1.0362489636752927,1.0475391524151654,0.00456594663344112,-0.011290188739872642,0.024313836242111767,0.020642277811350463
47,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,True,-0.0008352961859224602,0.0024499389874543427,-0.002515740632254579,0.003083539369840695,0.007319627979976873,0.0029972386741284884,-0.007319627979976873,323.0,321.0,323.0,523.0,524.0,523.0,0.0020064555812452727,0.002007686984416341,0.0023379719626168225,0.002326909347909354,-1.2314031710681204e-06,1.1062614707468572e-05,0.8314402749664331,0.8336384925662342,0.8926551059427937,0.8956184958703047,-0.0021982175998011,-0.0029633899275109954,0.008780338294414007,0.008172707479498987
48,10.3938/jkps.64.1416,https://doi.org/10.3938/jkps.64.1416,True,-0.0026152769253122697,0.004200500744918809,-0.004211100786877112,0.0048675032188289094,0.008736337958156204,0.007057671636958973,-0.008736337958156204,322.0,322.0,322.0,524.0,523.0,523.0,0.0013503358651957233,0.0013543747485808841,0.0015626863354037267,0.0015407681005063386,-4.038883385160856e-06,2.191823489738811e-05,0.5616003251946001,0.56403721675378,0.597125082,0.6029069341330914,-0.002436891559179921,-0.0057818521330913475,0.015488938847753179,0.014490359064650701
49,10.3938/jkps.65.696,https://doi.org/10.3938/jkps.65.696,True,-0.008352720354098331,0.017010032139233397,-0.019653693793840122,0.022165107535096106,0.04004514932753178,0.013662636781488713,-0.04004514932753178,322.0,322.0,322.0,523.0,524.0,523.0,0.002562231743692793,0.0025816932177731068,0.002878354037267081,0.0028412791173980795,-1.9461474080313765e-05,3.7074919869001504e-05,1.0669432977198625,1.0758091829141583,1.137301694255112,1.1773468435826437,-0.008865885194295764,-0.04004514932753178,0.037223282682024746,0.03401304343389172
50,10.1007/s11664-014-3485-7,https://doi.org/10.1007/s11664-014-3485-7,True,-0.020508571585572098,0.026686127686965086,-0.027709310340583358,0.029301321876909706,0.04150378147312894,0.022011176386499853,-0.04150378147312894,323.0,322.0,323.0,523.0,524.0,523.0,0.002558301373171335,0.0026043554262931306,0.0029008788819875776,0.0028718415061461475,-4.6054053121795824e-05,2.9037375841430013e-05,1.0649845178756403,1.086650005061965,1.131329492039881,1.17283327351301,-0.02166548718632466,-0.04150378147312894,0.03819424955578244,0.03538762278530167
51,10.3938/jkps.64.1692,https://doi.org/10.3938/jkps.64.1692,True,-0.004183256432619657,0.013618844895609137,-0.014224432488817995,0.016407729508012354,0.026164076965845884,0.014760761144913204,-0.026164076965845884,322.0,321.0,322.0,523.0,523.0,523.0,0.002018608520357496,0.0020230919348003416,0.0023498940809968845,0.0023002645411565976,-4.483414442845498e-06,4.9629539840286875e-05,0.8355364504398275,0.8401217883102682,0.9016736216322362,0.8952185918305435,-0.004585337870440687,0.006455029801692658,0.03114319534370074,0.029226467373008377
52,10.1002/aenm.201100338,https://doi.org/10.1002/aenm.201100338,True,-0.00048629247048096065,0.0007479442202873988,-0.0008482928580025928,0.0009509995280607872,0.0016848425047581994,0.0007593535137352947,-0.0016848425047581994,303.0,302.0,303.0,423.0,424.0,423.0,0.0011937985404760845,0.0011962749758059328,0.0012638980023322187,0.001266589556301232,-2.4764353298482953e-06,-2.691553969013218e-06,0.43106653148983065,0.43198717985270557,0.45264788103651354,0.4523927573845394,-0.0009206483628749207,0.0002551236519741651,0.003900214134439543,0.003724291508332134
53,10.1063/1.4749806,https://doi.org/10.1063/1.4749806,True,-0.03127909850502872,0.031896105331244186,-0.03251938509702569,0.03314838021965087,0.049472567075196094,-0.019155266240871716,-0.049472567075196094,307.0,307.0,307.0,526.0,527.0,526.0,0.002005160439382004,0.002086046733532245,0.002448814332247557,0.0026097429297728195,-8.088629415024112e-05,-0.00016092859752526263,0.813201821488563,0.8450847600912671,0.869643,0.904710631660691,-0.03188293860270408,-0.035067631660690934,0.058541544483482554,0.054683304632315445
54,10.1002/adma.201203764,https://doi.org/10.1002/adma.201203764,True,0.003697199970044482,0.004487898970882273,0.004899727000442907,0.0051961522246872765,0.00792411484037181,0.00792411484037181,-0.0011530318320315258,305.0,304.0,305.0,480.0,480.0,480.0,0.0016491049060343703,0.0016396342877773077,0.0017306585560047326,0.0017155216700864902,9.470618257062654e-06,1.5136885918242424e-05,0.6438232258537637,0.6411010953487974,0.705882,0.7033382187276308,0.0027221305049662803,0.0025437812723692055,0.012360164251568804,0.011266435733731171
55,10.3390/ma8030959,https://doi.org/10.3390/ma8030959,True,0.008467104262592664,0.013240011566107367,0.015948194277707776,0.017952256657064406,0.029214330183614523,0.029214330183614523,-0.005424854445251093,302.0,302.0,302.0,484.0,487.0,484.0,0.002500088421122917,0.0025019484844378955,0.0036060927152317883,0.0035642900400305053,-1.8600633149784898e-06,4.180267520128298e-05,0.9481497230632567,0.9459231166159741,1.0973895179913102,1.0914872882080822,0.002226606447282675,0.005902229783228075,0.030884465841292005,0.026765616511738134
